"Data Source","World Development Indicators",

"Last Updated Date","2020-09-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Fragile and conflict affected situations","FCS","Employment to population ratio, 15+, female (%) (national estimate)","SL.EMP.TOTL.SP.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.6994736690801","63.534096269919","63.4441922967567","63.5398657085031","63.1512703873854","62.6495781708152","61.986654461307","61.4575299392632","61.2446300388304","60.8171468043324","60.2602709316292","59.8644371170242","59.293185174014","58.5065822046944","57.543798491642","56.6290881769124","55.8576274246569","54.9326066286913","54.0185056422119","53.1889601608978","52.383477689323","51.5758238132078","50.8899459747294","50.3955636919516","49.7791771617843","49.5231781034752","49.2273750738031","48.8102291429527","48.4436022866219",
"Fragile and conflict affected situations","FCS","Multidimensional poverty headcount ratio, household (% of total households)","SI.POV.MDIM.HH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.016055327219","133.331421542892","124.812464043192","148.869218573765","160.81133325109","160.018223576691","183.718661743376","195.979834275499","190.072767406274","212.834134740686","198.508883766912","200.085411413694","197.580443761224","206.708946344185","214.145596781482","220.541748022479","189.435967878143","179.066898148566","","",
"Fragile and conflict affected situations","FCS","Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD)","SH.UHC.NOP1.CG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Prevalence of stunting, height for age, male (% of children under 5)","SH.STA.STNT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Maternal mortality ratio (national estimate, per 100,000 live births)","SH.STA.MMRT.NE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","ARI treatment (% of children under 5 taken to a health provider)","SH.STA.ARIC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Use of insecticide-treated bed nets (% of under-5 population)","SH.MLR.NETS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1107856027482","","","","","","","50.171454637792","","",
"Fragile and conflict affected situations","FCS","Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.629216726440227","0.682839962970443","0.755574898021416","0.763887125642449","0.75404434602889","0.760227936108101","0.730390808045651","0.709766694487643","0.690155986206165","0.660638407035598","0.653622998275866","0.606734241182692","0.584098602641401","0.570013683313646","0.558237182903756","0.541105302601801","0.527151980899834","0.518616189285653","0.507836091653795","0.500287303506755","0.499697488203531","0.504468388327661","0.495264547878596","0.483933934336251","0.477295294230683","0.477671938283472","0.472039895007452","0.472353792037311","0.466218771175317","0.428111953171485",
"Fragile and conflict affected situations","FCS","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165.625086955566","164.085006516085","162.510609136956","160.849680541965","159.001780884921","156.773650339115","154.217341999127","151.262805557294","147.923882888867","144.432560857438","140.403053983641","136.438643231401","132.326377319022","128.228633364512","124.095755540738","120.118648351743","116.263688547304","112.448153159934","109.837564559307","105.566838770626","104.018508306101","99.7166449815693","97.2088004170937","94.8527962654198","92.8176887030408","90.7573277520095","88.7585216176693","86.6741344331277","84.4560949850664","82.2742674291567",
"Fragile and conflict affected situations","FCS","Number of deaths ages 5-9 years","SH.DTH.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","251137","253723","250759","252818","248740","245773","243992","243326","240728","239458","234222","232162","230342","231891","229479","227156","228325","226346","233171","220129","237813","217680","220930","222445","224682","221637","221078","218477","215041","212824",
"Fragile and conflict affected situations","FCS","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)","SG.TIM.UWRK.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","SE.XPD.CSEC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Trained teachers in lower secondary education, female (% of female teachers)","SE.SEC.TCAQ.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Pupil-teacher ratio, lower secondary","SE.SEC.ENRL.LO.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.03823","23.75769","23.53216","23.56226","23.45077","22.79853","23.33801","22.90231","22.8986","22.23652","22.53792","22.80656","22.54554","22.19451","22.75019","22.56219","22.90423","22.57762","22.84262","22.23453","","",
"Fragile and conflict affected situations","FCS","Lower secondary completion rate, male (% of relevant age group)","SE.SEC.CMPT.LO.MA.ZS","","","","","","","","","","","27.50342","27.40899","28.22747","29.04811","28.3688","29.09304","29.12287","29.23629","30.1939","30.96673","31.35149","31.65152","30.9215","30.89757","31.32583","31.64948","31.85227","31.39341","31.66375","31.46178","31.24476","31.4106","31.46114","31.6288","32.31682","32.71905","32.89207","33.36105","33.91139","34.14085","35.29997","37.2126","38.33959","39.24782","41.7561","42.2014","42.81078","43.243","45.07885","46.25828","46.48455","47.39764","48.19094","47.47883","49.99821","50.58197","51.40109","53.17289","53.25275","",
"Fragile and conflict affected situations","FCS","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.52945","88.09141","88.83225","89.28228","91.07483","88.35054","90.8276","88.5849","88.01301","87.97474","87.1661","85.58301","84.88736","84.20071","84.04688","83.15683","","","","",
"Fragile and conflict affected situations","FCS","Net intake rate in grade 1, female (% of official school-age population)","SE.PRM.NINT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.35291","44.44146","44.91659","45.68045","46.7509","48.45768","49.3612","50.10037","51.67281","52.25417","54.25134","55.53983","56.74827","58.36366","59.01928","60.05072","60.4713","60.75351","61.98958","","","",
"Fragile and conflict affected situations","FCS","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","School enrollment, primary (gross), gender parity index (GPI)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","0.65185","0.64864","0.65982","0.66491","0.67482","0.68266","0.68789","0.69823","0.70653","0.7264","0.74289","0.7575","0.79055","0.79237","0.79399","0.77787","0.7838","0.80723","0.80081","0.79963","0.79779","0.80514","0.80787","0.80565","0.80269","0.78917","0.78816","0.78618","0.78639","0.80293","0.8048","0.80625","0.80285","0.81243","0.79599","0.82434","0.83123","0.83414","0.84515","0.85385","0.86254","0.86754","0.87384","0.8792","0.88284","0.89902","0.90367","0.90454","0.90654","",
"Fragile and conflict affected situations","FCS","Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits)","per_si_allsi.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits)","per_lm_alllm.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Taxes less subsidies on products (current US$)","NY.TAX.NIND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","727307029088.375","789584344569.93","856413011251.456","898911822670.591","927844383429.755","976852891553.459","1039424782390.88","1126519797890.96","1217349206291.48","1275293284502.35","1329634564388.47","1425079328643.49","1455038133064.84","1435357872912.3","1690563685764.61","1850943691952.91","2101230366980.49","2304424492240.88","2502778477227.87","2608472974007.22","2770767166672.7","2796972202016.75","3104988619322.24","3276680175311.29","3426297614496.96","3361489765629.75","3378350133081.74","3556939525351.48","3697550446737.98","3879229552234.91",
"Fragile and conflict affected situations","FCS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Gross value added at basic prices (GVA) (constant LCU)","NY.GDP.FCST.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.91620659691985","1.88324727044373","-10.247397885446","-4.39689790031409","3.61894567744328","3.34908267390597","0.853884040938496","-5.18613301309878","-1.09444861809759","6.99531538794409","7.01231323703526","-0.154352263090217","-1.86222425424623","10.5698324927942","11.5463480678634","10.1801690699449","10.6655730620185","1.55363270341428","-5.83969161387567","7.59913828801466","-1.63465822786569","4.91891532785891","-4.10727502190828","-4.07158350071501","","","","","",
"Fragile and conflict affected situations","FCS","Adjusted savings: consumption of fixed capital (% of GNI)","NY.ADJ.DKAP.GN.ZS","","","","","","","","","","","7.93277644374514","7.76438926035076","7.7074877509227","7.92640651909714","6.71929771884002","6.92909836585681","7.21743639494047","7.67137919059362","7.99799546332815","7.95236653264998","9.13004730921174","8.9824913386002","8.80233366930206","9.04339833598702","8.74132197079297","8.86907531731713","9.04808806697742","8.90555805337045","8.78033788322705","9.37039308394755","11.0010607347039","6.82263360411122","6.94065884036065","7.3374805128209","7.49033687627365","7.14018181261018","7.32105186766465","7.59232043766915","7.74350430313052","7.44467589048324","7.4041353105409","7.48124073238069","7.85519977262216","7.83405186727827","8.47484985988753","8.27946090678082","8.08060981592991","8.4410456388212","8.2780417006239","8.09492041799854","8.114852670975","9.16395322835082","9.22674290641402","9.2381994592552","8.94151429580989","10.1207314537746","10.7427072237226","11.049319734209","11.4842620829614","",
"Fragile and conflict affected situations","FCS","Medium and high-tech Industry (including construction) (% manufacturing value added)","NV.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","48654271660.8196","46128977278.7856","38151481816.2751","29583396495.4527","33177368748.1936","32196099652.9682","29447526220.4109","33635071104.8518","28604530045.5746","28224066192.8466","29131332686.3589","26969948347.5191","23672547758.2425","23726956211.7788","28644854390.7472","29600192109.7875","40614902370.5691","38608096217.5787","38361454547.2352","44515987377.4937","44420306165.9164","40495523844.1156","43442675172.7427","51330995496.8356","59923003231.2435","69042921962.3901","81352792834.5484","101575176425.16","105332119119.959","114943448651.856","118789017472.409","135925773408.602","145763558374.397","171836125885.231","","","","","",
"Fragile and conflict affected situations","FCS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","17.9295914184801","19.3102535268677","18.9661277515837","20.0028183316162","21.8237784673817","28.11476563468","28.5035990574775","31.4980651568772","30.5990999748331","26.9525666461782","26.0860748310446","28.3008686041137","28.7804573977891","17.3415299629565","17.6078613685003","17.5221699345506","17.386295329607","19.3387776442473","19.8521118028034","21.5112139618883","20.016688104705","21.7652902991278","22.6516271418184","21.9495513852169","20.4658086074567","21.0340716207249","21.3624326051437","27.4084037664786","28.7966064827511","26.0049069006757","22.9236071803514","26.9512495462369","26.3836039800461","30.1811022583611","28.2280699149456","28.2318759827616","26.2095059444767","27.1043883613223","25.2769595915041","26.9645404894082","26.6519914836133","27.148419675863","26.8820618157856","31.548942919504","33.7346539542257","","","","","",
"Fragile and conflict affected situations","FCS","Gross fixed capital formation (constant LCU)","NE.GDI.FTOT.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Gross national expenditure (current LCU)","NE.DAB.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Households and NPISHs Final consumption expenditure (constant 2010 US$)","NE.CON.PRVT.KD","","","","","","","","","","","","","","","","","","","","","","357132296247.791","352412192690.596","321886737297.867","323832566243.908","344346503655.121","338716656970.693","339961295719.521","355922898416.739","335460495744.219","365228501952.116","393632374902.047","437870079341.477","435003331990.981","417161243315.979","428128372054.635","447757170253.96","451279879557.289","457283733526.503","447392396837.935","456275158492.919","549269985995.119","568110263877.455","593796415043.083","632902511368.596","704960894553.126","710690017481.189","850101237149.709","825749007346.919","891819682556.176","908289183713.544","908842493254.18","944816794080.252","1041941416054.08","1043805986269.95","","","","","",
"Fragile and conflict affected situations","FCS","Armed forces personnel, total","MS.MIL.TOTL.P1","","","","","","","","","","","","","","","","","","","","","","","","","","2283530","","","","2474000","2996000","2076000","1874000","1946000","1863000","2942650","3049650","3015600","3052700","3050000","3061800","2682700","2871750","2965300","2415300","2548050","","2786250","3049250","3310400","3568380","3561730","3582830","2864650","3014800","3053350","2968780","2980000","","",
"Fragile and conflict affected situations","FCS","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","0.237421542102868","","","","","","","","","","","","","","","","","","","","","0.765873085689444","0.825905587514602","0.871102744132715","0.926446206362716","0.989661173849863","1.05139508055555","1.1055897933016","1.11873339793869","1.11424588023637","1.13317504042774","1.1406658599621","1.21097052667557","1.26425036272455","1.34019290564118","1.43866879929546","1.54390370737152","1.61701051587955","1.64875029085622","1.69947529634816","1.76389702992202","1.85097387823726","2.10507142910167","2.28984057092945","2.51044352773067","2.59175901379058","2.85627021768962","2.97508637650299","3.08609459837445","3.15567337892334","3.17660011697996","3.11005783349308","3.08102438264183","3.08656561020931","3.00838751793369","2.89253460008331","3.00645780350348","2.70762145607116","2.35781820772278","",
"Fragile and conflict affected situations","FCS","Statistical Capacity score (Overall average)","IQ.SCI.OVRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4329501149425","50","50.962963","50.925926","51.4444442222222","51.1469535483871","52.9569894623656","54.0860213978495","55.6666664444444","54.7395833333333","55.15625","56.0069510416667","55.0694520833333","55.0694479166667","53.3680614583333","53.2638927083333",
"Fragile and conflict affected situations","FCS","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1800","3685","7422","16600","80604","198612","345750","563199","836887","1537733","2671367","4801801","7101197","9834449","13185556","19152083","33357005","57364069","101268468","139639877","196977412","239646012","285271472","328610000","381091032","439260258","500475597","534941512","530831343","531550973","555774654","211941795",
"Fragile and conflict affected situations","FCS","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.32608695652174","3.5","3.44","3.46","3.57407407407407","3.57407407407407","3.53448275862069","3.5","3.546875","3.5625","3.53125","3.546875","3.5","3.53125","3.43939393939394",
"Fragile and conflict affected situations","FCS","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.78260869565217","2.62","2.68","2.68","2.68518518518519","2.75925925925926","2.89655172413793","2.91935483870968","2.828125","2.84375","2.890625","2.828125","2.77272727272727","2.8125","2.83333333333333",
"Fragile and conflict affected situations","FCS","Public private partnerships investment in ICT (current US$)","IE.PPN.ICTI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Start-up procedures to register a business, male (number)","IC.REG.PROC.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7272727272727","10.6428571428571","10.6774193548387","10.53125","10.4375","9.875","9.45454545454546","9.21212121212121","8.63636363636364","8.72222222222222","8.49891891891892","8.30972972972973","8.24894736842105","8.11736842105263","7.95947368421053","7.90684210526316","7.65789473684211",
"Fragile and conflict affected situations","FCS","Cost to import, documentary compliance (US$)","IC.IMP.CSDC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","309.122857142857","308.869444444444","306.647222222222","306.647222222222","306.647222222222","",
"Fragile and conflict affected situations","FCS","Bribery incidence (% of firms experiencing at least one bribe payment request)","IC.FRM.BRIB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.9",
"Fragile and conflict affected situations","FCS","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Other taxes (% of revenue)","GC.TAX.OTHR.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Grants and other revenue (current LCU)","GC.REV.GOTR.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)","FX.OWN.TOTL.OL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","10.7141030565393","10.3621911852668","10.5287299848252","8.73821304051213","9.56697442257605","9.54379448959314","9.42019481141034","9.80888211007398","10.1814807554273","9.68292517082207","8.91968725382396","9.50942941340371","10.1030660644141","10.8124569930472","9.53750459112392","12.0787275655295","13.1305623927929","15.3202710401013","17.2339627346594","15.9909164377611","16.5248519365742","11.601011307949","13.2843759254793","15.1505284610001","13.6238930397446","13.5639808794356","16.8974535745441","15.6082895373305","17.0387443775691","13.4533735969978","","14.6119577906374","15.4657121987874","15.1196227410554","13.7472803074809","13.000034377312","12.7286559698053","14.6998795111025","15.5455016301783","15.6324220585093","13.8529633169317","14.8938452906654","14.3789321890164","13.1804653051875","11.6663786605031","11.374227213761","11.93685127873","14.9631495010273","15.9442159824633","18.005515549501","15.2065914723634","14.718961184688","15.8562169419112","17.4636197448246","22.1869173546257","17.2716551124154","19.3836479790398","18.6238090582703","13.0568672295061","",
"Fragile and conflict affected situations","FCS","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.25","","","","",
"Fragile and conflict affected situations","FCS","Population density (people per sq. km of land area)","EN.POP.DNST","","11.3475884614795","11.6086707243688","11.8797354113105","12.1612261132122","12.4535191645411","12.7572894821677","13.0728262386255","13.3994196522705","13.7362221109958","14.0828710332206","14.4379108448096","14.8023854380998","15.1806384330609","15.5793828520199","16.001936053413","16.450731465613","16.922946700467","17.4095937526391","17.89816280312","18.3797138030314","18.8522950753513","19.3193142430933","19.7848140658035","20.2549114349045","20.735115431419","21.2240296477501","21.7226306462802","22.2411599960526","22.7924200806301","23.5042142565781","24.1485697247184","24.8373373743191","25.5532213627646","26.2733487597186","26.9818824690241","27.6723850851336","28.351368387398","29.0195932445562","29.7027713982231","30.4281577408739","31.1949376591962","31.9947873191548","32.8231450911398","33.6714142184518","34.5335768523188","35.4084931304258","36.2981439906282","37.2050404847259","38.1374386513989","39.0837215196591","40.0534392583778","41.0457953468654","42.0527608185274","43.0623487010729","44.0690229628348","45.0693308437244","46.0692633905028","47.1192202909152","",
"Fragile and conflict affected situations","FCS","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)","EN.ATM.PM25.MC.T2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","HFC gas emissions (thousand metric tons of CO2 equivalent)","EN.ATM.HFCG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.86669797761535","1.86042209215334","1.90363454743598","1.96192242564347","1.68965709185787","1.84136183642678","1.74550330090081","1.68239733686047","1.96430105378087","1.90561157394622","1.79694450427762","1.74478219368536","1.70843625729638","1.75978921108441","1.77807089497146","1.82556930659479","1.76003665136689","1.91855895735357","1.72345023078165","1.59273536544917","1.60039975698957","1.52836335980362","1.59261226298704","1.55529581304981","1.55802192693593","1.45879707921297","1.47387484812669","1.64849537963021","1.71780902500072","1.7274078141567","1.79421264927139","1.8084607835615","1.90314231688496","1.78643206457275","1.79352034939552","1.70934320573306","1.60358728070335","1.71138549750944","1.66287662458348","1.72679202048038","1.73126042700562","1.68971375588821","1.71291096111825","1.52100699891791","","","","","",
"Fragile and conflict affected situations","FCS","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","25.0666336621108","22.9955671071765","22.4120588903024","21.1256190159622","20.7121750667718","21.5287691181579","20.4937202166587","20.7633290476587","19.7141810111858","17.6351994293335","16.8418607430228","17.0792186953341","17.8876785236206","18.7826390309746","18.6394375644417","18.455412509102","17.4869377757018","19.0757026082763","18.703661210561","18.7419575612373","18.6066342087313","18.1281173793428","19.3653214988762","20.0876065899193","21.9418223210828","21.8062462876698","21.7984586801742","20.4734433156614","19.3435030457863","18.5215732637462","20.1033587909049","20.3320231833114","19.6290688655362","18.4315790483862","20.1418407667359","22.3194941539204","22.165099503974","22.4985969208818","23.9240364569817","26.277334843379","25.3975152314495","25.5439780539067","25.2611099758767","25.6147669753053","26.6593550043867","","","","",
"Fragile and conflict affected situations","FCS","IMF repurchases and charges (TDS, current US$)","DT.TDS.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Net official flows from UN agencies, WFP (current US$)","DT.NFL.WFPG.CD","","","","","","","","","","14300000.0305474","27699999.909848","33250000.1247972","27829999.845475","33050000.2428889","49539999.4552135","85450000.371784","63799999.9895692","76039999.7010827","89149998.9777804","119459998.801351","96060001.6266108","121340002.253652","117120001.554489","121320001.764223","155829998.102039","222400002.297014","153489999.184385","149560002.947226","185189999.947324","190010002.195835","203809999.356046","338389994.690194","416330001.890659","400999996.453524","375599996.598437","258150000.549853","99609998.434782","93599999.6680767","58379999.9840557","82340001.1658669","65270000.6812811","80649999.2497265","76889999.7267872","82879999.1719424","62349999.4166196","240609999.671578","115499998.450279","44619999.4236231","87899999.8848886","88090000.5996228","102079998.29948","121479999.914765","172906741.604209","194586470.663548","157427886.147052","154088241.647929","171003022.003919","155001028.355211","108489393.942058","",
"Fragile and conflict affected situations","FCS","PNG, commercial banks and other creditors (NFL, current US$)","DT.NFL.PNGC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Net official flows from UN agencies, FAO (current US$)","DT.NFL.FAOG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12295729.913516","","","","","19749642.0879638","",
"Fragile and conflict affected situations","FCS","External debt stocks, long-term (DOD, current US$)","DT.DOD.DLXF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Net bilateral aid flows from DAC donors, New Zealand (current US$)","DC.DAC.NZLL.CD","","","","","","","","","","","","","369999.995455146","169999.996200204","449999.999254942","1739999.99091029","1769999.95298683","2870000.06996095","3670000.08560717","3589999.97004867","3649999.94076788","4700000.03650784","3330000.00193715","2959999.95619059","4379999.95052814","4779999.86894429","5289999.91714954","12019999.6344745","6989999.92758036","8320000.03196298","7629999.95425343","8869999.92653728","7519999.82260167","10110000.057146","9919999.96080994","13089999.8452514","14720000.3415346","17759999.9830127","15700000.0271946","19969999.9969453","18169999.781996","19330000.2943724","20229999.8924136","37120000.3772974","47039999.4347244","47959999.9710917","51259998.774156","50920000.0651181","73079998.7856299","61169999.2734939","72210000.1387298","86489998.6740201","101919999.349862","85210000.1722574","102180000.474677","97439999.9342857","80640002.2096932","101700001.033023","104570000.363514","",
